EdFiVersionNumber,EdFiNamespace,EdFiCodeValue,EdFiShortDescription,EdFiDescription,EdFiElementName,EdFiEntity,EdFiPath,EdFiDescription,CEDSElementName,CEDSGlobalId,CEDSOptionCode,CEDSOptionDescription,CEDSOptionDefinition,CEDSDataType,OptionSetMatchConfidence,ElementMatchConfidence,Notes
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,Reached the age limit,Reached the maximum age limit for services,Student exited the Special Education program and related services because of an ineligibility other than reaching the maximum age limit.,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,Special Education Exit Reason,000260,ReachedMaximumAge,Reached maximum age,Reached maximum age is the reason the child who was in special education at the start of the reporting period was not in special education at the end of the reporting period.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationExitReasonDescriptor,Transferred out,Transferred to another educational organization,Student exited the Special Education program and related services because of transfering out another educational organization,SpecialEducationExitReasonDescriptor,StudentSpecialEducationProgramAssociation,SpecialEducationExitReason,The reason why a person stops receiving special education services.,Special Education Exit Reason,000260,Transferred,Transferred to regular education,Transferred to regular education is the reason the child who was in special education at the start of the reporting period was not in special education at the end of the reporting period.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Counseling Services,Counseling Services (Including Rehabilitation Counseling),Counseling Services (Including Rehabilitation Counseling),SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00318,Rehabilitation counseling services,"Programs that provide a combination of treatment and education services designed to restore maximum functioning , a sense of well-being, and a personally satisfying level of independence in individuals who have temporary or permanent disabilities.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Early Identification And Evaluation,Early Identification And Evaluation,Early Identification And Evaluation,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,,,,,,Option Set,,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Interpreting Services,Interpreting Services,Interpreting Services,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00304,Interpretation for the hearing impaired,"Services that enable students who have hearing impairments to communicate their needs manually, verbally, or in writing.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Medical Services,Medical Services (Diagnostic or evaluation only - not ongoing treatment),Medical Services (Diagnostic or evaluation only - not ongoing treatment),SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00332,Medical services only for diagnostic or evaluation purposes,Services provided by a licensed physician to determine a child's developmental status and need for early intervention services.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Occupational And Physical Therapy,Occupational And Physical Therapy,Occupational And Physical Therapy,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00309,Occupational therapy,"Services that address the functional needs of an individual relating to adaptive development, adaptive behavior and play, and sensory, motor, and postural development. These services are designed to improve the individual's functional ability to perform tasks in the home, school, and community settings and include: 1) identification assessment and intervention; 2) adaptation of the environment, and selection, design and fabrication of assistive and orthodontic devices to facilitate the development and promote the acquisition of functional skills; and 3) prevention or minimization of the impact of initial or future impairment, delay in development, or loss of functional ability.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Orientation And Mobility,Orientation And Mobility,Orientation And Mobility,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00310,Orientation and mobility services,"Programs that help individuals who are blind or who have visual impairments to develop the fundamental spatial concepts and skills that are necessary for maximum mobility and independent living. Instruction focuses on moving safely and efficiently in the school, home or community environment, and usually includes procedures for street crossings, travel in unfamiliar areas, utilization of public transportation, and appropriate use of aids such as sighted guides or canes.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Parent Counseling And Training,Parent Counseling And Training,Parent Counseling And Training,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00311,Parenting skills assistance,"Programs that offer classes, groups, or other educational opportunities for parents or potential parents who want to acquire the knowledge and skills to be effective in their parenting role.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Psychological Services,Psychological Services,Psychological Services,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00331,Psychological services,"Services that address the psychological needs of the individual through the administering of psychological needs of the individual through the administering of psychological and developmental tests, and other assessment procedures. They also involve the interpretation of assessment results. In addition, they include obtaining, integrating, and interpreting information about individual behavior, and individual and family conditions related to learning, mental health, and development. Finally, the services also involve the planning and management of a program of psychological services, including psychological counseling for children and parents, family counseling, consultation on child development, parent training, and education programs.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,"Recreation, Including Therapeutic Recreation","Recreation, Including Therapeutic Recreation","Recreation, Including Therapeutic Recreation",SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00315,Recreation service,Programs that may include: 1) assessment of leisure function; 2) therapeutic recreation services; 3) recreation programs in schools and community agencies; and 4) leisure education.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,School Health and/or School Nurse Services,School Health and/or School Nurse Services,School Health and/or School Nurse Services,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00320,School health nursing services,Services provided by a qualified school health nurse or other registered nurse/nurse practitioner.,Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Social Work Services,Social Work Services,Social Work Services,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00337,Social work services,"Services that involve making home visits to evaluate a child's living conditions and patterns of parent-child interaction; preparing a social or emotional developmental assessment of the child within the family context; providing individual and family-group counseling with parents and other family members, and appropriate social skill-building activities with the child and parents; working with those problems in a child's and family's living situation (home, community, and any center where early intervention services are provided) that affect the child's maximum utilization of early intervention services; and identifying, mobilizing, and coordinating community resources and services to enable the child and family to receive maximum benefit from early intervention services.",Option Set,Yes,Yes,
DS5.2,uri://ed-fi.org/SpecialEducationProgramServiceDescriptor,Speech-Language And Audiology Services,Speech-Language And Audiology Services,Speech-Language And Audiology Services,SpecialEducationProgramServiceDescriptor,SpecialEducationProgramService,SpecialEducationProgramService,Indicates the service being provided to the student by the special education program.,Student Support Service Type,000273,00322,Speech-language therapy,"Individual or group therapy sessions that focus on the remediation of specific communicative or pharyngeal disorders and delays in the development of communication skills including: 1) speech sounds that are omitted, replaced by substitute sounds, or distorted; 2) voice problems in which pitch, loudness or quality of voice are affected; or 3) stuttering. Therapy includes the identification of an individual with such disorders and developmental delays, including the diagnosis and appraisal of specific disorders and delays in those skills. It also includes referral for medical or other professional services necessary for the habilitation or rehabilitation of individuals with those disorders and developmental delays. Finally, it includes the provision of services for habilitation, rehabilitation, or prevention of such disorder and developmental delays.",Option Set,Yes,Yes,
